"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
576,2019-06-05 15:20:34,"FURB","FURB","12115","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hoeltgebaum, MP",2009,"05","22",NA,"Stival-Santos, A.; Uller, H.F. & Silveira, S.","328",NA,2008,"12","16",NA,NA,NA,"Brasil","Santa Catarina","Campos Novos","Cerro Chato.",-51.48,-27.54,NA,NA,700,700,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 321(Epífita)</nO>","FURB19863",NA
577,2019-06-05 15:20:34,"FURB","FURB","12116","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hoeltgebaum, MP",2009,"05","22",NA,"Gasper, A.L. de; Dreveck, S. & Carneiro, F.E.","2005",NA,2009,"01","22",NA,NA,NA,"Brasil","Santa Catarina","Irani","Lajeado Cordeiro.",-51.93,-27,NA,NA,1022,1022,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 605(Epífita)</nO>","FURB19862",NA
578,2019-06-05 15:20:34,"FURB","FURB","12117","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hoeltgebaum, MP",2009,"05","22",NA,"Verdi, M.; Grosch, B. & Klemz, G.","1207",NA,2008,"12","13",NA,NA,NA,"Brasil","Santa Catarina","Campo Belo do Sul","Morro Agudo / Fazenda Gateados.",-50.895,-27.9902777,NA,NA,875,875,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Forófito IFFSC 727/L/1/1</nO>","FURB19861",NA
579,2019-06-05 15:20:34,"FURB","FURB","12889","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Beckhauser, TA",2006,"11","06",NA,"Beckhauser, T.A.","77",NA,2006,"08","18",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Campus I - FURB.",-49.0791667,-26.9055556,NA,NA,38,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB03860",NA
580,2019-06-05 15:20:34,"FURB","FURB","14344","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Cadorin, TJ",2009,"09","16",NA,"Cadorin, T.J.; Schimitt, J.L. & Gasper, A.L. de","85",NA,2009,"09","16",NA,NA,NA,"Brasil","Santa Catarina","Porto Belo",NA,-48.6019444,-27.1494444,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita IFFSC e8002a (Abaixo de 4m)</nO>","FURB19823",NA
581,2019-06-05 15:20:34,"FURB","FURB","14519","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Gasper, AL de",2009,"09","19",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","914",NA,2009,"09","19",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Fidélis.",-49.0494444,-26.8197223,NA,NA,264,264,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 750 (Epífita)</nO>","FURB19860",NA
582,2019-06-05 15:20:34,"FURB","FURB","15028","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Silva, D.A. da","2",NA,2009,"10","27",NA,NA,NA,"Brasil","Santa Catarina","Timbó","Bairro Quintino.",-49.2638889,-26.8330556,NA,NA,69,69,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Coletada sobre árvore caida.</nO>","FURB19859",NA
583,2019-06-05 15:20:34,"FURB","FURB","15372","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Korte, A",2009,"10","20",NA,"Korte, A.","670",NA,2009,"10","20",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Bairro Ristow.",-49.1547222,-26.9391666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB19858",NA
584,2019-06-05 15:20:34,"FURB","FURB","15405","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","407",NA,2009,"10","27",NA,NA,NA,"Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.",-49.2313889,-27.1813889,NA,NA,533,533,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita IFFSC e518a (Acima de 4m)</nO>","FURB19832",NA
585,2019-06-05 15:20:34,"FURB","FURB","15666","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Korte, A.; Kniess, A.","788",NA,2009,"11","05",NA,NA,NA,"Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.",-49.2305556,-27.4502778,NA,NA,850,850,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 384 (Epífita)</nO>","FURB19831",NA
586,2019-06-05 15:20:34,"FURB","FURB","157","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffoni-Nunis, JV",1999,"07","23",NA,"Passold, R.R.",NA,NA,1990,"08","20",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Area B - Furb.",-49.0791667,-26.9055556,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB19836",NA
587,2019-06-05 15:20:34,"FURB","FURB","15915","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Verdi, M",2009,"11","05",NA,"Verdi, M.; Tomazi, A.L. & Klemz, G.","2981",NA,2009,"11","05",NA,NA,NA,"Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.",-49.59,-28.62,NA,NA,479,479,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 47 (Epífita). Entorno.</nO>","FURB19857",NA
588,2019-06-05 15:20:34,"FURB","FURB","15977","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Verdi, M.; Tomazi, A.L. & Klemz, G.","3086",NA,2009,"11","07",NA,NA,NA,"Brasil","Santa Catarina","Nova Veneza","São Bonifácio.",-49.5886111,-28.7080556,NA,NA,124,124,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 39 (Epífita)</nO>","FURB19856",NA
589,2019-06-05 15:20:34,"FURB","FURB","16042","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Verdi, M.; Tomazi, A.L. & Klemz, G.","2980",NA,2009,"11","05",NA,NA,NA,"Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.",-49.59,-28.62,NA,NA,479,479,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 47 (Epífita)</nO>","FURB19822",NA
590,2019-06-05 15:20:34,"FURB","FURB","16148","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Rodrigues, AV",2010,"07","22",NA,"Korte, A.; Kniess, A.","731",NA,2009,"11","05",NA,NA,NA,"Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.",-49.2305556,-27.4502778,NA,NA,850,850,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 384 (Epífita)</nO>","FURB19855",NA
591,2019-06-05 15:20:34,"FURB","FURB","16484","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Korte, A",2009,"11","12",NA,"Korte, A.; Kniess, A.","923",NA,2009,"11","12",NA,NA,NA,"Brasil","Santa Catarina","Apiúna","Salão.",-49.3205556,-27.1802778,NA,NA,647,647,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 517 (Epífita)</nO>","FURB19829",NA
592,2019-06-05 15:20:34,"FURB","FURB","16704","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Stival-Santos, A",2009,"11","20",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","1282",NA,2009,"11","20",NA,NA,NA,"Brasil","Santa Catarina","Itajaí","Brilhante.",-48.7802778,-26.9997222,NA,NA,72,72,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 640 (Epífita)</nO>","FURB19833",NA
593,2019-06-05 15:20:34,"FURB","FURB","16996","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Cadorin, TJ",2009,"11","21",NA,"Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","563",NA,2009,"11","21",NA,NA,NA,"Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.",-49.2355555,-26.365,NA,NA,417,417,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Epífita IFFSC e993a (Abaixo de 4m)</nO>","FURB19854",NA
594,2019-06-05 15:20:34,"FURB","FURB","17097","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Korte, A",2009,"12","14",NA,"Korte, A.; Kniess, A.","198",NA,2009,"11","25",NA,NA,NA,"Brasil","Santa Catarina","Alfredo Wagner","Alto Limeirinha.",-49.5005556,-27.6302778,NA,NA,642,642,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>Florística IFFSC 309 (Epífita)</nO>","FURB19835",NA
595,2019-04-23 14:53:41,"UNEMAT","HERBAM","14035","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander",NA,NA,NA,NA,NA,"Machado, W.J.; et al.","213",NA,2010,"02","09",NA,NA,NA,"Brasil","Sergipe","Poço Redondo",NA,-37.684398651123,-9.80500030517578,32343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HERBAM014035","auto"
596,2019-04-23 14:53:41,"UNEMAT","HERBAM","18607","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander",NA,NA,NA,NA,NA,"Wasum, R.","4900",NA,2011,"11","19",NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus",NA,-50.4166984558105,-28.6678009033203,55856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HERBAM018607","auto"
597,2019-06-27 13:24:22,"UFES","VIES","11178","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Gomes, J.M.L.",1998,"09","16",NA,"Gomes, J.M.L.","2484",NA,1998,"09","16",NA,NA,NA,"Brasil","Espírito Santo","Anchieta",NA,-40.6455993652344,-20.8057994842529,28755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES011178","auto"
598,2019-06-27 13:24:22,"UFES","VIES","28166","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Assis, A.M.; Hencker, C. & Dias, M.","4131",NA,2015,"03","13",NA,NA,NA,"Brasil","Bahia","Porto Seguro","Praia de Itaquena.",-39.099444,-16.653889,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES028166",NA
599,2019-06-27 13:24:22,"UFES","VIES","37291","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","B.S. Mendes",2017,"10","31",NA,"Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","154",NA,2013,"08","08",NA,NA,NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Trilha Alméscar.",-39.701944,-18.403333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES037291",NA
600,2019-06-27 13:24:22,"UFES","VIES","42109","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","D.R. Couto",2012,"05","24",NA,"D.R. Couto; R.C. Araújo-Neto","2222",NA,2012,"05","24",NA,NA,NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama: Pedra Lisa. Trilha para Cruzeiro.",-41.307778,-20.698333,NA,NA,188,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES042109",NA
601,2019-08-14 20:55:42,"UFES","VIES","43750","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Firmino, A.D.",2018,"12","03",NA,"Firmino, A.D.; Gudin, G.; Silvares, G.C.O.","626",NA,2018,"12","03",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo ao projeto Tamar. Ponto de amostragem 7.",-39.886667,-19.666944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES043750",NA
602,2019-08-30 22:31:32,"UFES","VIES","44136","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Guarnier, J.C.",2019,"08","28",NA,"Guarnier, J.C.; Firmino, A.D. e Dutra, V.F.","268",NA,2019,"03","27",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Ponto de amostragem 7, Reserva Biológica de Comboios.",-39.888333,-19.668889,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES044136",NA
603,2019-08-30 22:31:32,"UFES","VIES","44143","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Guarnier, J.C.",2019,"08","28",NA,"Guarnier, J.C.; Firmino, A.D. e Dutra, V.F.","275",NA,2019,"03","27",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Ponto de amostragem 7, Reserva Biológica de Comboios.",-39.885833,-19.668056,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES044143",NA
604,2019-08-14 20:55:42,"UFES","VIES","43984","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Pereira, O.J.",2019,"03","11",NA,"Firmino, A.D.; Pereira, O.J.; Oliveira, G.C.S.; Mattos, M; Gudin, G.","745",NA,2019,"03","11",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.",-39.930278,-19.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES043984",NA
605,2019-06-27 13:24:22,"UFES","VIES","21555","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Manhães, V.C.",2008,"10","14",NA,"Manhães, V.C.; Couto, D.R.","136",NA,2008,"10","14",NA,NA,NA,"Brasil","Espírito Santo","Alegre","São João do Norte.",-41.5331001281738,-20.763599395752,26101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES021555","auto"
606,2019-06-27 13:24:22,"UFES","VIES","5754","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Gomes, J.M.L.",NA,NA,NA,NA,"Pereira, O.J.; Gomes, J.M.L. & Vinha, P.C.","2347",NA,1991,"08","21",NA,NA,NA,"Brasil","Espírito Santo","Cariacica","Foz do Rio Bubu.",-40.4199981689453,-20.2639007568359,18507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES005754","auto"
607,2019-06-27 13:24:22,"UFES","VIES","22797","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Assis, A.M.",1997,"04","11",NA,"Assis, A.M.; et al.","230",NA,1997,"04","11",NA,NA,NA,"Brasil","Espírito Santo","Fundão","Praia Grande.",-40.4067001342773,-19.9325008392334,27186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES022797","auto"
608,2019-06-27 13:24:22,"UFES","VIES","2486","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Schneider, S.Z.",1987,"10","30",NA,"Schneider, S.Z.","29",NA,1987,"10","30",NA,NA,NA,"Brasil","Espírito Santo","Guarapari",NA,-40.5110015869141,-20.6580009460449,28401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES002486","auto"
609,2019-06-27 13:24:22,"UFES","VIES","1982","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coser, T.S.",2011,"06","03",NA,"Schneider, S.Z.; Garcia, Q.S.","18",NA,1987,"09","18",NA,NA,NA,"Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060.",-40.5110015869141,-20.6580009460449,28401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES001982","auto"
610,2019-06-27 13:24:22,"UFES","VIES","1299","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Schneider, S.Z.",1987,"04","01",NA,"Schneider, S.Z.","5",NA,1987,"04","01",NA,NA,NA,"Brasil","Espírito Santo","Guarapari","Rodovia do Sol - ES 060.",-40.5110015869141,-20.6580009460449,28401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES001299","auto"
611,2019-06-27 13:24:22,"UFES","VIES","33605","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Guarçoni, E.",2014,"04",NA,NA,"Zorzanelli, J.P.F.; Bacci, L.","1007",NA,2014,"04","13",NA,NA,NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.",-41.5358009338379,-20.3458003997803,32198,NA,1398,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES033605","auto"
612,2019-06-27 13:24:22,"UFES","VIES","12077","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Assis, A.M.",1996,"04","18",NA,"Assis, A.M.; Silva, G.H. & Souza, R.L.D.","133",NA,1996,"04","18",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES012077","auto"
613,2019-06-27 13:24:22,"UFES","VIES","12079","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Dutra, R.L.S.",1996,"06","20",NA,"Dutra, R.L.S.; Assis, A.M. & Passamani, F.","37",NA,1996,"06","20",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES012079","auto"
614,2019-06-27 13:24:22,"UFES","VIES","12084","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Dutra, R.L.S.",1996,"06","20",NA,"Dutra, R.L.S.; Assis, A.M. & Passamani, F.","35",NA,1996,"06","20",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES012084","auto"
615,2019-06-27 13:24:22,"UFES","VIES","29385","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Giaretta, A.O.",2011,"08","07",NA,"Jesus, M.C.F.","510",NA,2011,"08","07",NA,NA,NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.",-40.0722007751465,-19.3910999298096,48094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES029385","auto"
616,2019-06-27 13:24:22,"UFES","VIES","15864","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Calatrone, J.W.",2008,"04","29",NA,"Calatrone, J.W.; et al.","63",NA,2008,"04","04",NA,NA,NA,"Brasil","Espírito Santo","Marechal Floriano",NA,-40.6831016540527,-20.4127998352051,23038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIES015864","auto"
617,2019-08-16 11:38:53,"UTFPR","HCF","11403","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","M.G. Caxambu",2012,"11","26",NA,"M.G. Caxambu","4368",NA,2012,"11","09",NA,NA,NA,"Brasil","PR","Guarapuava","Campina Redonda",-51.286111,-25.341917,NA,NA,1175,1175,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>erva epífita, semi-ciófila. Flores azuis com brácteas rosas. Comum.</nO>",NA,NA
618,2019-08-16 11:38:53,"UTFPR","HCF","15527","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","M.G. Caxambu",2014,"12","02",NA,"M.G. Caxambu","5762",NA,2014,"11","01",NA,NA,NA,"Brasil","PR","Guaraqueçaba","estrada Pedra Chata, beira do Rio Serra",-48.348111,-25.126389,NA,NA,31,31,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>erva epífita, heliófita, ripária. Flores azuis e brácteas rosas.</nO>",NA,NA
619,2019-08-16 11:38:53,"UTFPR","HCF","16383","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","L. Kollmann",2010,"04",NA,NA,"A.P. Fontana","4839",NA,2008,"02","18",NA,NA,NA,"Brasil","ES","Nova Venécia","Serra de Baixo, Pedra da Torre.",-40.446389,-18.782778,NA,NA,428,587,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>epífita, meia sombra. Folhas verdes com tricomas brancos. Inflorescência com brácteas florais rosas-choque e botões lilás. Preservado em álcool.</nO>",NA,NA
620,2019-08-16 11:38:53,"UTFPR","HCF","21007","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","M.G. Caxambu",2016,"09","16",NA,"M.G. Caxambu","7496",NA,2016,"09","16",NA,NA,NA,"Brasil","PR","Céu Azul","Parque Nacional do Iguaçu - Posto de",-53.845556,-25.15425,NA,NA,650,650,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>erva epífita, heliófita. Flores roxas, guarnecidas por brácteas rosas. Forófito: Citrus sp. (Rutaceae).</nO>",NA,NA
621,2019-08-16 11:38:53,"UTFPR","HCF","26621","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","M.G. Caxambu",2018,"11","29",NA,"E.L. Siqueira","2831",NA,2018,"11","02",NA,NA,NA,"Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, Lagoa Azul",-53.668778,-25.089139,NA,NA,716,716,NA,NA,NA,NA,NA,NA,NA,NA,"<nO>erva epífita, semi-ciófila. Flores rosas.</nO>",NA,NA
