"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
996,2018-08-31 18:22:51,"UFS","ASE","9247","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Nascimento - Júnior, JE",NA,NA,NA,NA,"Lemos, IC; Prata, AP; Costa, SM; Silva, AC","80",NA,2006,"08","26",NA,NA,"Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia",-37.87,-9.981944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita. Inflorescência verde.; Epífita. Inflorescência verde.; Campo de altitude","ASE0007527",NA
997,2018-08-31 18:22:51,"UFS","ASE","91","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Maciel, B",2005,"01","06",NA,"Fonseca, MR","ASE91",NA,1974,"09","19",NA,NA,"Southern America","Brasil","Sergipe","Tobias Barreto","Faz. Campo Grande",-37.5953,-11.1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"epífita sobre quixabeba (árvorec/6m). Planta pequena com folhas rosuladas, flores liláses com pétalas unidas, androceu 3 estames, anteras rimosas, tricarpelas, trilocular, flores dispostas em espigas terminais cobertas por uma bráctea","ASE0007515",NA
998,2018-08-31 18:22:51,"UFS","ASE","15815","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Versioux & sousa",2014,"01",NA,NA,"Costa, SM","664",NA,2009,"10","17",NA,NA,"Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia",-37.4103,-9.4819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva epífita, ca. 10 cm. Inflorescência de frutos já dispersos.; Erva epífita, ca. 10 cm. Inflorescência de frutos já dispersos.; Brejo de altitude.","ASE0007538",NA
999,2018-08-31 18:22:51,"UFS","ASE","31888","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Silva, BD",2014,"04","07",NA,"Gemano, MFS; Matos, GMA; Santana, JP; Silva, BD","2",NA,2014,"03","11",NA,NA,"Southern America","Brasil","Sergipe","Itaporanga d'Ajuda",NA,-37.19158,-10.53118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbácea. Epífitas; Flores passadas, Frutos imaturos verdes.; Cerrado","ASE0003051",NA
1000,2018-08-31 18:22:51,"UFS","ASE","9741","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Versioux & sousa",2014,"01",NA,NA,"Nascimento - Júnior, JE; L. Amaral","106",NA,2007,"08","01",NA,NA,"Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana, no topo da Serra Comprida",-37.1854,-10.4529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita pendente ca. 15 cm.; Epífita pendente ca. 15 cm.; Moita.","ASE0007528",NA
1001,2018-08-31 18:22:51,"UFS","ASE","39087","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Santos, JL",2016,"09","10",NA,"Santos, JL; Fabricante, JR","17",NA,2016,"08","29",NA,NA,"Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional Serra de Itabaiana, Ambiente fechado, com árvores de grande porte e serrapilheira.",-37.2126,-10.4345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holoepífita obrigatória - Inflorescência verde alva, flores roxas. folhas verdes prateadas.; Mata Atlântica","ASE0040562",NA
1002,2018-08-31 18:22:51,"UFS","ASE","20049","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Machado, WJ",2010,"12",NA,NA,"Machado, WJ; Jesus, JB","778",NA,2010,"10","23",NA,NA,"Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia",-37.412502,-9.47545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita. Flores com 5 pétalas lilás, estames brancos, brácteas róseas.; Epífita. Flores com 5 pétalas lilás, estames brancos, brácteas róseas.; Brejo de Altitude","ASE0007545",NA
1003,2018-08-31 18:22:51,"UFS","ASE","680","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Maciel, B",2005,"01","06",NA,"Fonseca, MR","ASE680",NA,1979,"12","03",NA,NA,"Southern America","Brasil","Sergipe","Tobias Barreto","Faz. Campo Grande",-37.5953,-11.1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"epífita sobre arbusto. Em frutificação; epífita sobre arbusto. Em frutificação; Caatinga (agrupamento vegetal0","ASE0007516",NA
1004,2018-08-31 18:22:51,"UFS","ASE","1403","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Versioux & sousa",2014,"01",NA,NA,"Viana, G","148",NA,1981,"09","25",NA,NA,"Southern America","Brasil","Sergipe","Frei Paulo","pico da serra",-37.3203,-10.3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"epífita. Flores lilases.; epífita. Flores lilases.; Mata","ASE0007521",NA
1005,2018-08-31 18:22:51,"UFS","ASE","23035","S","Plantae","Angiosperma",NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Solander","Melo, DS",2011,"09","21",NA,"Santos, LAS; Santos, F; Santos, FMS","713",NA,2011,"09","20",NA,NA,"Southern America","Brasil","Sergipe","Nossa Senhora das Dores","Mata as margens da Br 101",-37.1135,-10.2931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva epífita. Flores lilás.; Erva epífita. Flores lilás.; Mata Atlântica.","ASE0007546",NA
1006,2019-05-03 13:46:12,"UFOP","OUPR","26593","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Antônio-Silva, L.",2010,"08","21",NA,"Antônio-Silva, L.; Freitas, G.P.P.","124",NA,2010,"06","21",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Serra da Brígida. Fazenda Serra da Brígida.",-43.503167,-20.356444,NA,NA,1445,1445,NA,NA,NA,NA,NA,NA,NA,NA,"Erva epífita. Flores com três pétalas azuis, flores passadas lilases, brácteas florais e escapais róseas com ápide verde. Mata de encosta.",NA,NA
1007,2018-02-08 10:58:13,"UFOP","OUPR","13877","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffani - Nunes, J.V.",2002,"07","11",NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,2018-11-06 13:06:58,"UFOP","OUPR","25737","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Antônio-Silva, L.",2012,"07","06",NA,"Cardoso, R.C.; Da Silva, T.C.","10",NA,2011,"07","08",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto, Campo Rupestre quartzítico",-43.520556,-20.363889,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flores roxas",NA,NA
1009,2012-11-07 16:51:13,"UFOP","OUPR","14300","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffani - Nunes, J.V.",1997,"01","01",NA,"Badini, J.","s.n.",NA,1938,"01","01",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Planta adrente às rochas. Erva. Flores roseas e roxas",NA,NA
1010,2019-06-26 16:02:15,"UFOP","OUPR","32191","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.",NA,NA,NA,NA,NA,"Pontes, R.A.; Marquete, R.; Marquete, N. & Conceição, M.V.","61",NA,2004,"07","09",NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Pedras","Avenida Amazonas, Avenida Amazonas, próximo a Lagoa do Iriry. Restinga do Mar do Norte.",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita. Abundante na área, inflorescência co brácteas róseas, flores lilases.",NA,NA
1011,2018-10-16 19:12:21,"UFOP","OUPR","5537","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Trindade, T.",2007,"02","06",NA,"s.col.; s.col.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,2017-03-09 13:12:25,"UFOP","OUPR","14299","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffani - Nunes, J.V.",2002,"07","11",NA,"Badini, J.","s.n.",NA,1938,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro do Pilar",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Planta adrente às àrvores. Erva. Flores roxas",NA,"auto"
1013,2018-10-16 19:12:21,"UFOP","OUPR","6802","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Paula, C.C. de",2001,"03","07",NA,"Sousa, H.C. de; Matos, A.V.M.","161",NA,1997,"07","30",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Brejo depois da pocilga, próximo ao forno abandonado",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita em capão de mata. Erva. Inflorescência com brácteas rosa-claras, corola com tubo lilás",NA,"auto"
1014,2012-11-07 16:51:13,"UFOP","OUPR","19299","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Messias, M.C.T.B.",2006,"08","21",NA,"Messias, M.C.T.B.","1123",NA,2006,"08","21",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazenda do Manso",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Planta sobre candeia. erva epífita. Flores róseas",NA,"auto"
1015,2012-11-07 16:51:13,"UFOP","OUPR","14301","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffani - Nunes, J.V.",2002,"07","11",NA,"Badini, J.; Zurlo, M.A.","s.n.",NA,1973,"12","03",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazenda do Manso",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita. Erva. Flores com brácteas brancas",NA,"auto"
1016,2012-11-07 16:51:13,"UFOP","OUPR","16589","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Paula, C.C. de",2004,"11","22",NA,"Messias, M.C.T.B.","s.n.",NA,2002,"09","10",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Próximo à capela",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Flores roseas",NA,"auto"
1017,2012-11-07 16:51:13,"UFOP","OUPR","8891","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Paula, C.C. de",2004,"11","22",NA,"Nogueira, R.E.","88",NA,1999,"09","20",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida, APA da Cahoeira das Andorinhas",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Em campo rupestre. Erva",NA,"auto"
1018,2012-11-07 16:51:13,"UFOP","OUPR","25158","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Mota, R.C. da",2010,"08",NA,NA,"Ferreira, M.T.M.","20",NA,2010,"08","26",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida, Parque Natural Municipal das Andorinhas",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Em floresta estacional semidecidual altimontana, cercada por campo rupestre, acentuada declividade, árvores com altura máxima de 8m, episódio frequentes de neblina no período da manhã. Epífita",NA,"auto"
1019,2012-11-07 16:51:13,"UFOP","OUPR","14303","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffani - Nunes, J.V.",2002,"07","11",NA,"Badini, J.","s.n.",NA,1938,"10","31",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Planta sobre árvore. Erva. Flor azul e pálida",NA,"auto"
1020,2018-11-27 18:47:28,"UFOP","OUPR","14302","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffani - Nunes, J.V.",2002,"07","11",NA,"Magalhães-Gomes, F.","s.n.",NA,1893,"07",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga do Rio de Janeiro",-43.2075004577637,-22.9027996063232,57442,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bráctea rosea. Epífita",NA,"auto"
1021,2018-05-07 18:28:20,"UFOP","OUPR","14321","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffani - Nunes, J.V.",2002,"07","11",NA,"Araújo, A.C.","s.n.",NA,1895,"06",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,-43.125301361084,-21.4575004577637,14119,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita",NA,"auto"
1022,2019-01-17 13:22:58,"PUCRS","MPUC","9614","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","N.I. Matzenbacher",2010,"01","01",NA,NA,NA,NA,1999,"03","21",NA,NA,"South America","Brasil","RS","Glorinha",".",-50.7831001281738,-29.8805999755859,13560,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"auto"
1023,2019-01-17 13:22:58,"PUCRS","MPUC","12000","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","C.A. Mondin",2009,"01","01",NA,NA,NA,NA,2009,"01","17",NA,NA,"South America","Brasil","RS","Dom Pedro de Alcântara","Morro do Charuto",-49.8497222,-29.3694444,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Epífita na mata",NA,NA
1024,2019-01-17 13:22:58,"PUCRS","MPUC","1709","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","R. Moura",2002,"01","01",NA,NA,NA,NA,1978,"11","09",NA,NA,"South America","Brasil","RS","Antônio Prado",".",-51.2827778,-28.8586111,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1025,2019-01-17 13:22:58,"PUCRS","MPUC","8246","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Equipe do Projeto",NA,NA,NA,NA,"G.C. Hiltl",NA,NA,1988,"06","25",NA,NA,"South America","Brasil","SC","Campos Novos","Bom Jesus (terras do Sr. Mocelin)",-51.2247222,-27.4016667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1026,2019-01-17 13:22:58,"PUCRS","MPUC","8247","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Equipe do Projeto",NA,NA,NA,NA,"A.F. Bellan",NA,NA,1988,"12","20",NA,NA,"South America","Brasil","SC","Campos Novos","Bom Jesus",-51.2247222,-27.4016667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1027,2019-01-17 13:22:58,"PUCRS","MPUC","8314","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Equipe do Projeto",NA,NA,NA,NA,"A.F. Bellan",NA,NA,1988,"11","20",NA,NA,"South America","Brasil","SC","Campos Novos","Fazenda Aranha, eixo da Barragem de Campos Novos",-51.2247222,-27.4016667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Coleta junto a Córrego",NA,NA
1028,2019-01-17 13:22:58,"PUCRS","MPUC","8316","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Equipe do Projeto",NA,NA,NA,NA,NA,NA,NA,1989,"05","27",NA,NA,"South America","Brasil","RS","Pirapó","Rincão Vermelho, Cinco Bocas",-55.1988889,-28.0447222,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1029,2019-01-17 13:22:58,"PUCRS","MPUC","14931","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims",NA,NA,NA,NA,NA,NA,NA,NA,1998,"09","05",NA,NA,"South America","Brasil","RS","Viamão","Sítio Esplanada de Viamão",-51.0155556,-30.2766667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1030,2019-01-17 13:22:58,"PUCRS","MPUC","2873","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","S.M. Nunes",1986,"01","01",NA,NA,NA,NA,1986,"11","20",NA,NA,"South America","Brasil","SC","Tubarão",".",-49.0072222,-28.4644444,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
1031,2019-01-17 13:22:58,"PUCRS","MPUC","8315","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims","Equipe do Projeto",NA,NA,NA,NA,"A.F. Bellan",NA,NA,1988,"11","20",NA,NA,"South America","Brasil","SC","Campos Novos","Fazenda Aranha, eixo da Barragem de Campos Novos",-51.2247222,-27.4016667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Coleta junto a Córrego",NA,NA
1032,2019-01-17 13:22:58,"PUCRS","MPUC","14930","S","Plantae",NA,"Liliopsida","Poales","Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol. ex Sims",NA,NA,NA,NA,NA,NA,NA,NA,1998,"12","15",NA,NA,"South America","Brasil","RS","Glorinha","Fazenda Fruto DÁgua",-50.7831001281738,-29.8805999755859,13560,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"auto"
1033,2019-06-05 15:20:34,"FURB","FURB","15372","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Korte, A",2009,"10","20",NA,"Korte, A.","670",NA,2009,"10","20",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Bairro Ristow.",-49.1547222,-26.9391666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB19858",NA
1034,2019-06-05 15:20:34,"FURB","FURB","1136","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Cordeiro, J",2006,NA,NA,NA,"Hoeltgebaum, M.P.",NA,NA,2001,"12","19",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.",-49.0877777,-27.0566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB19869",NA
1035,2019-09-23 16:37:45,"FURB","FURB","12115","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hoeltgebaum, MP",2009,"05","22",NA,"Stival-Santos, A.; Uller, H.F. & Silveira, S.","328",NA,2008,"12","16",NA,NA,NA,"Brasil","Santa Catarina","Campos Novos","Cerro Chato.",-51.48,-27.54,NA,NA,700,700,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 321(Epífita) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado; interior da mata Habito: epífita; flor verde","FURB19863",NA
1036,2019-09-23 16:37:45,"FURB","FURB","12116","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hoeltgebaum, MP",2009,"05","22",NA,"Gasper, A.L. de; Dreveck, S. & Carneiro, F.E.","2005",NA,2009,"01","22",NA,NA,NA,"Brasil","Santa Catarina","Irani","Lajeado Cordeiro.",-51.93,-27,NA,NA,1022,1022,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 605(Epífita) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; borda da mata Habito: epífita;","FURB19862",NA
1037,2019-09-23 16:37:45,"FURB","FURB","12117","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Hoeltgebaum, MP",2009,"05","22",NA,"Verdi, M.; Grosch, B. & Klemz, G.","1207",NA,2008,"12","13",NA,NA,NA,"Brasil","Santa Catarina","Campo Belo do Sul","Morro Agudo / Fazenda Gateados.",-50.895,-27.9902777,NA,NA,875,875,NA,NA,NA,NA,NA,NA,NA,NA,"Forófito IFFSC 727/L/1/1 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado - explorado Habito: epífita; flor rosa","FURB19861",NA
1038,2019-06-05 15:20:34,"FURB","FURB","12889","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Beckhauser, TA",2006,"11","06",NA,"Beckhauser, T.A.","77",NA,2006,"08","18",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Campus I - FURB.",-49.0791667,-26.9055556,NA,NA,38,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB03860",NA
1039,2019-09-23 16:37:45,"FURB","FURB","14344","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Cadorin, TJ",2009,"09","16",NA,"Cadorin, T.J.; Schimitt, J.L. & Gasper, A.L. de","85",NA,2009,"09","16",NA,NA,NA,"Brasil","Santa Catarina","Porto Belo",NA,-48.6019444,-27.1494444,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita IFFSC e8002a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita; flor bráctea rosa e flor roxa","FURB19823",NA
1040,2019-09-23 16:37:45,"FURB","FURB","14519","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Gasper, AL de",2009,"09","19",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","914",NA,2009,"09","19",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Fidélis.",-49.0494444,-26.8197223,NA,NA,264,264,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 750 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; rara no fragmento Habito: epífita; flor bráctea rosa, flor lilás","FURB19860",NA
1041,2019-09-23 16:37:45,"FURB","FURB","15028","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Silva, D.A. da","2",NA,2009,"10","27",NA,NA,NA,"Brasil","Santa Catarina","Timbó","Bairro Quintino.",-49.2638889,-26.8330556,NA,NA,69,69,NA,NA,NA,NA,NA,NA,NA,NA,"Coletada sobre árvore caida. Habitat: área urbana Habito: epífita; flor branca e roxa","FURB19859",NA
1042,2019-09-23 16:37:45,"FURB","FURB","15405","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","407",NA,2009,"10","27",NA,NA,NA,"Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.",-49.2313889,-27.1813889,NA,NA,533,533,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita IFFSC e518a (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor pétalas rosa","FURB19832",NA
1043,2019-09-23 16:37:45,"FURB","FURB","15666","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Bonnet, A",2010,"02","02",NA,"Korte, A.; Kniess, A.","788",NA,2009,"11","05",NA,NA,NA,"Brasil","Santa Catarina","Leoberto Leal","Rio Feijão.",-49.2305556,-27.4502778,NA,NA,850,850,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 384 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita; flor rosa","FURB19831",NA
1044,2019-06-05 15:20:34,"FURB","FURB","157","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Coffoni-Nunis, JV",1999,"07","23",NA,"Passold, R.R.",NA,NA,1990,"08","20",NA,NA,NA,"Brasil","Santa Catarina","Blumenau","Area B - Furb.",-49.0791667,-26.9055556,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB19836",NA
1045,2019-09-23 16:37:45,"FURB","FURB","15915","S","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta",NA,"Tillandsia stricta","Sol.","Verdi, M",2009,"11","05",NA,"Verdi, M.; Tomazi, A.L. & Klemz, G.","2981",NA,2009,"11","05",NA,NA,NA,"Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.",-49.59,-28.62,NA,NA,479,479,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 47 (Epífita). Entorno. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor roxa e brácteas lilas","FURB19857",NA
